STO sub Energy,STO sub Absorption,Stoichiometric STO Energy,Stoichiometric STO Absorption,Off stoichiometric STO Energy,Off stoichiometric STO Absorption
0.497692153,25.1699,0.497692153,25.5365,0.497692153,81.4027
0.497792051,25.1678,0.497792051,25.5351,0.497792051,81.387
0.49789199,25.1684,0.49789199,25.5297,0.49789199,81.3792
0.497991968,25.1758,0.497991968,25.525,0.497991968,81.3645
0.498091986,25.1843,0.498091986,25.5402,0.498091986,81.3632
0.498192045,25.1856,0.498192045,25.5482,0.498192045,81.3561
0.498292144,25.177,0.498292144,25.5437,0.498292144,81.3381
0.498392283,25.1846,0.498392283,25.5437,0.498392283,81.3278
0.498492462,25.1851,0.498492462,25.543,0.498492462,81.3258
0.498592682,25.177,0.498592682,25.5448,0.498592682,81.3073
0.498692942,25.1743,0.498692942,25.5455,0.498692942,81.3078
0.498793242,25.168,0.498793242,25.5383,0.498793242,81.2924
0.498893583,25.168,0.498893583,25.5332,0.498893583,81.2874
0.498993964,25.1676,0.498993964,25.5224,0.498993964,81.2761
0.499094385,25.1637,0.499094385,25.5295,0.499094385,81.2565
0.499194847,25.1742,0.499194847,25.5418,0.499194847,81.2524
0.499295349,25.1843,0.499295349,25.5405,0.499295349,81.2398
0.499395892,25.1789,0.499395892,25.5416,0.499395892,81.2265
0.499496475,25.1909,0.499496475,25.5444,0.499496475,81.2132
0.499597099,25.1817,0.499597099,25.539,0.499597099,81.194
0.499697763,25.1873,0.499697763,25.5406,0.499697763,81.1831
0.499798468,25.1808,0.499798468,25.5546,0.499798468,81.1747
0.499899214,25.168,0.499899214,25.5489,0.499899214,81.162
0.5,25.1708,0.5,25.5462,0.5,81.154
0.500100827,25.1779,0.500100827,25.5458,0.500100827,81.1473
0.500201694,25.1786,0.500201694,25.5484,0.500201694,81.1436
0.500302602,25.1868,0.500302602,25.5583,0.500302602,81.1394
0.500403551,25.1817,0.500403551,25.5547,0.500403551,81.1343
0.500504541,25.1844,0.500504541,25.5598,0.500504541,81.1269
0.500605571,25.1785,0.500605571,25.5627,0.500605571,81.1113
0.500706642,25.1678,0.500706642,25.5662,0.500706642,81.1042
0.500807754,25.1596,0.500807754,25.5782,0.500807754,81.0948
0.500908907,25.1633,0.500908907,25.5835,0.500908907,81.0904
0.501010101,25.1491,0.501010101,25.5765,0.501010101,81.0648
0.501111336,25.1506,0.501111336,25.5724,0.501111336,81.0519
0.501212611,25.1553,0.501212611,25.5789,0.501212611,81.0461
0.501313928,25.1507,0.501313928,25.5893,0.501313928,81.0372
0.501415285,25.1573,0.501415285,25.5952,0.501415285,81.0254
0.501516684,25.1554,0.501516684,25.5917,0.501516684,81.0074
0.501618123,25.162,0.501618123,25.5923,0.501618123,80.9986
0.501719603,25.1623,0.501719603,25.5935,0.501719603,80.9945
0.501821125,25.165,0.501821125,25.5969,0.501821125,80.9775
0.501922688,25.1798,0.501922688,25.6043,0.501922688,80.9652
0.502024291,25.1896,0.502024291,25.6092,0.502024291,80.968
0.502125936,25.1932,0.502125936,25.6023,0.502125936,80.9509
0.502227623,25.1838,0.502227623,25.5932,0.502227623,80.9518
0.50232935,25.1854,0.50232935,25.6049,0.50232935,80.9484
0.502431118,25.1929,0.502431118,25.6093,0.502431118,80.9428
0.502532928,25.1897,0.502532928,25.6037,0.502532928,80.9357
0.502634779,25.1846,0.502634779,25.5889,0.502634779,80.9155
0.502736671,25.1887,0.502736671,25.5762,0.502736671,80.9055
0.502838605,25.1921,0.502838605,25.5894,0.502838605,80.8939
0.50294058,25.189,0.50294058,25.5901,0.50294058,80.8821
0.503042596,25.1918,0.503042596,25.5848,0.503042596,80.87
0.503144654,25.1882,0.503144654,25.5683,0.503144654,80.855
0.503246753,25.1954,0.503246753,25.5663,0.503246753,80.8472
0.503348894,25.1924,0.503348894,25.5704,0.503348894,80.8357
0.503451076,25.1945,0.503451076,25.5748,0.503451076,80.8201
0.503553299,25.1945,0.503553299,25.5716,0.503553299,80.8035
0.503655565,25.1911,0.503655565,25.556,0.503655565,80.7862
0.503757871,25.1977,0.503757871,25.5698,0.503757871,80.7835
0.503860219,25.1949,0.503860219,25.5867,0.503860219,80.7777
0.503962609,25.1919,0.503962609,25.5944,0.503962609,80.763
0.504065041,25.1926,0.504065041,25.5996,0.504065041,80.7458
0.504167514,25.1798,0.504167514,25.5789,0.504167514,80.7347
0.504270028,25.178,0.504270028,25.5769,0.504270028,80.735
0.504372585,25.1748,0.504372585,25.577,0.504372585,80.7139
0.504475183,25.1705,0.504475183,25.5721,0.504475183,80.7022
0.504577823,25.1854,0.504577823,25.5771,0.504577823,80.6942
0.504680505,25.1848,0.504680505,25.5718,0.504680505,80.6923
0.504783228,25.1816,0.504783228,25.5741,0.504783228,80.6913
0.504885993,25.1792,0.504885993,25.5708,0.504885993,80.6782
0.504988801,25.1874,0.504988801,25.5749,0.504988801,80.6642
0.50509165,25.2,0.50509165,25.5752,0.50509165,80.6639
0.505194541,25.2025,0.505194541,25.5797,0.505194541,80.6502
0.505297474,25.1944,0.505297474,25.5726,0.505297474,80.6383
0.505400448,25.1972,0.505400448,25.5627,0.505400448,80.6274
0.505503465,25.2012,0.505503465,25.5714,0.505503465,80.6224
0.505606524,25.2034,0.505606524,25.5846,0.505606524,80.6133
0.505709625,25.1931,0.505709625,25.5824,0.505709625,80.6032
0.505812768,25.1828,0.505812768,25.5823,0.505812768,80.5908
0.505915953,25.1909,0.505915953,25.572,0.505915953,80.5861
0.50601918,25.1838,0.50601918,25.5858,0.50601918,80.5766
0.506122449,25.1863,0.506122449,25.5933,0.506122449,80.5635
0.50622576,25.1799,0.50622576,25.5892,0.50622576,80.5455
0.506329114,25.1794,0.506329114,25.5824,0.506329114,80.5381
0.50643251,25.1722,0.50643251,25.5666,0.50643251,80.5304
0.506535948,25.1743,0.506535948,25.5731,0.506535948,80.5114
0.506639428,25.1736,0.506639428,25.5805,0.506639428,80.4974
0.506742951,25.1736,0.506742951,25.5795,0.506742951,80.4851
0.506846515,25.1753,0.506846515,25.5706,0.506846515,80.4704
0.506950123,25.1686,0.506950123,25.568,0.506950123,80.462
0.507053772,25.1783,0.507053772,25.5877,0.507053772,80.4497
0.507157464,25.1785,0.507157464,25.5938,0.507157464,80.4328
0.507261199,25.1795,0.507261199,25.5886,0.507261199,80.4285
0.507364975,25.1792,0.507364975,25.5849,0.507364975,80.4231
0.507468795,25.179,0.507468795,25.5795,0.507468795,80.4148
0.507572657,25.1862,0.507572657,25.5817,0.507572657,80.4013
0.507676561,25.183,0.507676561,25.5874,0.507676561,80.3925
0.507780508,25.1869,0.507780508,25.5875,0.507780508,80.391
0.507884497,25.1883,0.507884497,25.5821,0.507884497,80.3843
0.507988529,25.1952,0.507988529,25.5816,0.507988529,80.3753
0.508092604,25.1884,0.508092604,25.5773,0.508092604,80.3599
0.508196721,25.2007,0.508196721,25.5963,0.508196721,80.3569
0.508300881,25.2004,0.508300881,25.5983,0.508300881,80.3401
0.508405084,25.2109,0.508405084,25.5978,0.508405084,80.3273
0.50850933,25.2024,0.50850933,25.583,0.50850933,80.3092
0.508613618,25.2016,0.508613618,25.58,0.508613618,80.2962
0.508717949,25.203,0.508717949,25.5817,0.508717949,80.2821
0.508822323,25.2043,0.508822323,25.5814,0.508822323,80.2699
0.508926739,25.2008,0.508926739,25.5756,0.508926739,80.2671
0.509031199,25.2006,0.509031199,25.5697,0.509031199,80.2546
0.509135701,25.1944,0.509135701,25.5707,0.509135701,80.2438
0.509240246,25.1897,0.509240246,25.5856,0.509240246,80.2354
0.509344835,25.197,0.509344835,25.5974,0.509344835,80.2283
0.509449466,25.1988,0.509449466,25.597,0.509449466,80.2107
0.50955414,25.2033,0.50955414,25.5916,0.50955414,80.1939
0.509658857,25.1968,0.509658857,25.5927,0.509658857,80.1839
0.509763618,25.1972,0.509763618,25.5927,0.509763618,80.1634
0.509868421,25.2045,0.509868421,25.6044,0.509868421,80.154
0.509973268,25.1989,0.509973268,25.5952,0.509973268,80.1424
0.510078157,25.1978,0.510078157,25.5908,0.510078157,80.1321
0.51018309,25.1939,0.51018309,25.5862,0.51018309,80.1256
0.510288066,25.1808,0.510288066,25.5782,0.510288066,80.115
0.510393085,25.1886,0.510393085,25.5958,0.510393085,80.1096
0.510498147,25.1955,0.510498147,25.602,0.510498147,80.1063
0.510603253,25.2021,0.510603253,25.5959,0.510603253,80.0986
0.510708402,25.2004,0.510708402,25.5867,0.510708402,80.0907
0.510813594,25.2001,0.510813594,25.5874,0.510813594,80.0785
0.51091883,25.2048,0.51091883,25.6027,0.51091883,80.0662
0.511024109,25.2162,0.511024109,25.6073,0.511024109,80.053
0.511129431,25.215,0.511129431,25.6091,0.511129431,80.043
0.511234797,25.2182,0.511234797,25.6007,0.511234797,80.0329
0.511340206,25.2241,0.511340206,25.6104,0.511340206,80.0253
0.511445659,25.2259,0.511445659,25.6264,0.511445659,80.0178
0.511551155,25.2306,0.511551155,25.631,0.511551155,80.0023
0.511656695,25.2308,0.511656695,25.6213,0.511656695,79.9876
0.511762278,25.2251,0.511762278,25.6177,0.511762278,79.9767
0.511867905,25.2223,0.511867905,25.6167,0.511867905,79.9629
0.511973576,25.2132,0.511973576,25.6194,0.511973576,79.9473
0.51207929,25.2006,0.51207929,25.6183,0.51207929,79.9341
0.512185048,25.2102,0.512185048,25.6156,0.512185048,79.9207
0.512290849,25.2191,0.512290849,25.6164,0.512290849,79.9169
0.512396694,25.2183,0.512396694,25.612,0.512396694,79.9076
0.512502583,25.2183,0.512502583,25.6173,0.512502583,79.9011
0.512608516,25.2206,0.512608516,25.6238,0.512608516,79.8946
0.512714492,25.231,0.512714492,25.6168,0.512714492,79.8851
0.512820513,25.23,0.512820513,25.6098,0.512820513,79.8786
0.512926577,25.2251,0.512926577,25.6055,0.512926577,79.8683
0.513032685,25.2262,0.513032685,25.6113,0.513032685,79.849
0.513138837,25.2232,0.513138837,25.6152,0.513138837,79.8341
0.513245033,25.2264,0.513245033,25.6139,0.513245033,79.8245
0.513351273,25.2295,0.513351273,25.6059,0.513351273,79.813
0.513457557,25.2219,0.513457557,25.5999,0.513457557,79.8001
0.513563885,25.2076,0.513563885,25.6014,0.513563885,79.7888
0.513670257,25.1993,0.513670257,25.6057,0.513670257,79.7804
0.513776673,25.2054,0.513776673,25.6013,0.513776673,79.7721
0.513883133,25.2076,0.513883133,25.5937,0.513883133,79.7614
0.513989637,25.2083,0.513989637,25.5953,0.513989637,79.7522
0.514096186,25.2065,0.514096186,25.6011,0.514096186,79.742
0.514202778,25.2152,0.514202778,25.62,0.514202778,79.7315
0.514309415,25.2206,0.514309415,25.6197,0.514309415,79.7171
0.514416096,25.2256,0.514416096,25.6105,0.514416096,79.7011
0.514522822,25.2236,0.514522822,25.6059,0.514522822,79.6837
0.514629591,25.2156,0.514629591,25.6099,0.514629591,79.6836
0.514736405,25.2145,0.514736405,25.6162,0.514736405,79.6654
0.514843263,25.2193,0.514843263,25.6124,0.514843263,79.6555
0.514950166,25.2233,0.514950166,25.6046,0.514950166,79.6443
0.515057113,25.219,0.515057113,25.602,0.515057113,79.6309
0.515164105,25.2143,0.515164105,25.6071,0.515164105,79.6255
0.515271141,25.2155,0.515271141,25.6179,0.515271141,79.6158
0.515378221,25.2204,0.515378221,25.6207,0.515378221,79.6011
0.515485346,25.2263,0.515485346,25.613,0.515485346,79.5949
0.515592516,25.225,0.515592516,25.6128,0.515592516,79.5877
0.51569973,25.2249,0.51569973,25.6109,0.51569973,79.5774
0.515806988,25.2277,0.515806988,25.6188,0.515806988,79.5706
0.515914292,25.2286,0.515914292,25.6265,0.515914292,79.5611
0.51602164,25.2221,0.51602164,25.6122,0.51602164,79.5442
0.516129032,25.2214,0.516129032,25.6042,0.516129032,79.5332
0.51623647,25.2157,0.51623647,25.6061,0.51623647,79.5179
0.516343952,25.2109,0.516343952,25.6156,0.516343952,79.5076
0.516451479,25.2146,0.516451479,25.6216,0.516451479,79.4969
0.51655905,25.2217,0.51655905,25.6143,0.51655905,79.4951
0.516666667,25.2206,0.516666667,25.6073,0.516666667,79.4815
0.516774328,25.2242,0.516774328,25.6102,0.516774328,79.4696
0.516882034,25.2238,0.516882034,25.6215,0.516882034,79.4639
0.516989785,25.2256,0.516989785,25.6249,0.516989785,79.4491
0.517097581,25.2338,0.517097581,25.6252,0.517097581,79.4349
0.517205422,25.2346,0.517205422,25.6219,0.517205422,79.4214
0.517313308,25.2359,0.517313308,25.6238,0.517313308,79.4128
0.517421239,25.224,0.517421239,25.6238,0.517421239,79.4033
0.517529215,25.2276,0.517529215,25.6295,0.517529215,79.3866
0.517637236,25.2329,0.517637236,25.6263,0.517637236,79.3801
0.517745303,25.2362,0.517745303,25.6201,0.517745303,79.3675
0.517853414,25.2265,0.517853414,25.6149,0.517853414,79.3535
0.517961571,25.2234,0.517961571,25.6226,0.517961571,79.3401
0.518069772,25.2234,0.518069772,25.6213,0.518069772,79.3216
0.518178019,25.2306,0.518178019,25.6241,0.518178019,79.3142
0.518286311,25.2225,0.518286311,25.6086,0.518286311,79.303
0.518394649,25.2206,0.518394649,25.6147,0.518394649,79.2905
0.518503032,25.2248,0.518503032,25.6251,0.518503032,79.286
0.51861146,25.2146,0.51861146,25.6222,0.51861146,79.271
0.518719933,25.2213,0.518719933,25.6192,0.518719933,79.2648
0.518828452,25.2225,0.518828452,25.617,0.518828452,79.2563
0.518937016,25.2224,0.518937016,25.6171,0.518937016,79.2464
0.519045626,25.2218,0.519045626,25.6216,0.519045626,79.2322
0.519154281,25.2216,0.519154281,25.6252,0.519154281,79.2209
0.519262982,25.2296,0.519262982,25.6265,0.519262982,79.2087
0.519371728,25.2434,0.519371728,25.6218,0.519371728,79.1949
0.519480519,25.2411,0.519480519,25.6256,0.519480519,79.1836
0.519589357,25.2449,0.519589357,25.6349,0.519589357,79.1727
0.51969824,25.2431,0.51969824,25.6378,0.51969824,79.1684
0.519807168,25.248,0.519807168,25.626,0.519807168,79.1565
0.519916143,25.2475,0.519916143,25.6143,0.519916143,79.143
0.520025163,25.2464,0.520025163,25.6206,0.520025163,79.1328
0.520134228,25.2413,0.520134228,25.6316,0.520134228,79.1243
0.52024334,25.2364,0.52024334,25.6336,0.52024334,79.1087
0.520352497,25.2428,0.520352497,25.6304,0.520352497,79.094
0.5204617,25.2442,0.5204617,25.6252,0.5204617,79.0767
0.520570949,25.2509,0.520570949,25.6379,0.520570949,79.0688
0.520680244,25.2464,0.520680244,25.6439,0.520680244,79.0566
0.520789584,25.2433,0.520789584,25.6446,0.520789584,79.0436
0.520898971,25.2452,0.520898971,25.6382,0.520898971,79.0366
0.521008403,25.2428,0.521008403,25.6274,0.521008403,79.0273
0.521117882,25.2389,0.521117882,25.6295,0.521117882,79.0186
0.521227406,25.2362,0.521227406,25.6403,0.521227406,79.0091
0.521336977,25.2279,0.521336977,25.6348,0.521336977,78.9923
0.521446594,25.2348,0.521446594,25.6219,0.521446594,78.9818
0.521556257,25.2396,0.521556257,25.6168,0.521556257,78.9637
0.521665966,25.2452,0.521665966,25.627,0.521665966,78.9524
0.521775721,25.2474,0.521775721,25.6357,0.521775721,78.9401
0.521885522,25.2554,0.521885522,25.6394,0.521885522,78.9298
0.521995369,25.2607,0.521995369,25.6331,0.521995369,78.9162
0.522105263,25.2599,0.522105263,25.6327,0.522105263,78.906
0.522215203,25.2598,0.522215203,25.6385,0.522215203,78.8943
0.52232519,25.2542,0.52232519,25.6498,0.52232519,78.8872
0.522435222,25.2506,0.522435222,25.6511,0.522435222,78.8803
0.522545301,25.2465,0.522545301,25.6419,0.522545301,78.8675
0.522655427,25.2523,0.522655427,25.635,0.522655427,78.8554
0.522765599,25.2544,0.522765599,25.6415,0.522765599,78.8486
0.522875817,25.2496,0.522875817,25.6474,0.522875817,78.8391
0.522986082,25.2473,0.522986082,25.6406,0.522986082,78.8251
0.523096393,25.2551,0.523096393,25.6311,0.523096393,78.8124
0.523206751,25.2643,0.523206751,25.6371,0.523206751,78.8034
0.523317156,25.2629,0.523317156,25.6437,0.523317156,78.7965
0.523427607,25.2486,0.523427607,25.6458,0.523427607,78.7834
0.523538104,25.2491,0.523538104,25.6444,0.523538104,78.773
0.523648649,25.2516,0.523648649,25.6372,0.523648649,78.7609
0.52375924,25.2558,0.52375924,25.6406,0.52375924,78.7569
0.523869877,25.2503,0.523869877,25.6481,0.523869877,78.7419
0.523980562,25.2441,0.523980562,25.6513,0.523980562,78.724
0.524091293,25.2526,0.524091293,25.6523,0.524091293,78.7133
0.524202071,25.2566,0.524202071,25.6493,0.524202071,78.6998
0.524312896,25.2603,0.524312896,25.6537,0.524312896,78.6872
0.524423768,25.2616,0.524423768,25.6677,0.524423768,78.6702
0.524534687,25.2596,0.524534687,25.6673,0.524534687,78.6579
0.524645653,25.2502,0.524645653,25.6536,0.524645653,78.6448
0.524756665,25.2564,0.524756665,25.6483,0.524756665,78.6348
0.524867725,25.2609,0.524867725,25.649,0.524867725,78.6229
0.524978831,25.2573,0.524978831,25.6495,0.524978831,78.6076
0.525089985,25.2552,0.525089985,25.6491,0.525089985,78.5988
0.525201186,25.2544,0.525201186,25.642,0.525201186,78.5889
0.525312434,25.2692,0.525312434,25.6403,0.525312434,78.5781
0.525423729,25.276,0.525423729,25.6531,0.525423729,78.5695
0.525535071,25.2706,0.525535071,25.6564,0.525535071,78.5573
0.52564646,25.2649,0.52564646,25.6513,0.52564646,78.5468
0.525757897,25.2662,0.525757897,25.6414,0.525757897,78.5349
0.525869381,25.2691,0.525869381,25.6393,0.525869381,78.5197
0.525980912,25.2627,0.525980912,25.6456,0.525980912,78.5083
0.52609249,25.2588,0.52609249,25.6445,0.52609249,78.501
0.526204116,25.2521,0.526204116,25.6409,0.526204116,78.49
0.526315789,25.2583,0.526315789,25.6365,0.526315789,78.48
0.52642751,25.2581,0.52642751,25.6398,0.52642751,78.4672
0.526539278,25.2543,0.526539278,25.6458,0.526539278,78.4571
0.526651094,25.2558,0.526651094,25.6469,0.526651094,78.4441
0.526762957,25.2616,0.526762957,25.6436,0.526762957,78.4274
0.526874867,25.264,0.526874867,25.6444,0.526874867,78.4186
0.526986825,25.2628,0.526986825,25.6421,0.526986825,78.3996
0.527098831,25.2675,0.527098831,25.6476,0.527098831,78.3893
0.527210884,25.2702,0.527210884,25.6545,0.527210884,78.377
0.527322985,25.274,0.527322985,25.6525,0.527322985,78.3624
0.527435134,25.2741,0.527435134,25.6453,0.527435134,78.3532
0.52754733,25.2765,0.52754733,25.6465,0.52754733,78.3444
0.527659574,25.2761,0.527659574,25.6544,0.527659574,78.3314
0.527771866,25.2756,0.527771866,25.6615,0.527771866,78.3159
0.527884206,25.2717,0.527884206,25.658,0.527884206,78.3053
0.527996594,25.2706,0.527996594,25.6477,0.527996594,78.2938
0.528109029,25.273,0.528109029,25.6568,0.528109029,78.2847
0.528221512,25.2707,0.528221512,25.6633,0.528221512,78.2679
0.528334043,25.2692,0.528334043,25.6615,0.528334043,78.2551
0.528446623,25.2651,0.528446623,25.6534,0.528446623,78.2484
0.52855925,25.2685,0.52855925,25.6505,0.52855925,78.2384
0.528671925,25.2793,0.528671925,25.6637,0.528671925,78.2241
0.528784648,25.2707,0.528784648,25.6616,0.528784648,78.2126
0.528897419,25.2694,0.528897419,25.6584,0.528897419,78.2019
0.529010239,25.2687,0.529010239,25.6522,0.529010239,78.1858
0.529123106,25.2791,0.529123106,25.6557,0.529123106,78.1697
0.529236022,25.2814,0.529236022,25.6594,0.529236022,78.1624
0.529348986,25.2796,0.529348986,25.6582,0.529348986,78.1512
0.529461998,25.2784,0.529461998,25.6511,0.529461998,78.1369
0.529575059,25.2834,0.529575059,25.652,0.529575059,78.124
0.529688167,25.2898,0.529688167,25.66,0.529688167,78.1136
0.529801325,25.293,0.529801325,25.668,0.529801325,78.1052
0.52991453,25.2907,0.52991453,25.6682,0.52991453,78.0945
0.530027784,25.2897,0.530027784,25.6662,0.530027784,78.0829
0.530141086,25.291,0.530141086,25.6611,0.530141086,78.0761
0.530254437,25.3003,0.530254437,25.6761,0.530254437,78.0666
0.530367836,25.3042,0.530367836,25.6776,0.530367836,78.0564
0.530481283,25.2998,0.530481283,25.6721,0.530481283,78.0402
0.53059478,25.2941,0.53059478,25.6634,0.53059478,78.0294
0.530708324,25.2967,0.530708324,25.6669,0.530708324,78.0125
0.530821918,25.2947,0.530821918,25.6703,0.530821918,77.9997
0.53093556,25.2891,0.53093556,25.668,0.53093556,77.9892
0.531049251,25.2763,0.531049251,25.653,0.531049251,77.9675
0.53116299,25.2775,0.53116299,25.651,0.53116299,77.9535
0.531276778,25.2859,0.531276778,25.6613,0.531276778,77.9416
0.531390615,25.2868,0.531390615,25.6626,0.531390615,77.9271
0.531504501,25.2889,0.531504501,25.6616,0.531504501,77.9135
0.531618435,25.293,0.531618435,25.6614,0.531618435,77.9018
0.531732419,25.2948,0.531732419,25.6599,0.531732419,77.8922
0.531846451,25.3037,0.531846451,25.6695,0.531846451,77.8842
0.531960532,25.3054,0.531960532,25.6755,0.531960532,77.8735
0.532074662,25.3065,0.532074662,25.6768,0.532074662,77.8649
0.532188841,25.303,0.532188841,25.6684,0.532188841,77.8531
0.532303069,25.3014,0.532303069,25.6717,0.532303069,77.8423
0.532417347,25.3039,0.532417347,25.6758,0.532417347,77.8293
0.532531673,25.3049,0.532531673,25.6756,0.532531673,77.8162
0.532646048,25.2991,0.532646048,25.6696,0.532646048,77.7956
